Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,New Caledonia,NCL,82.9166901527535,82.6979266168455,82.4417220861043,82.4416281246943,82.8889261557382,82.5648735939414,82.4666666666667,81.5857095490716,81.3196513295818,81.2569820844884,81.226445048801,81.3189398657532,81.7927638442599,82.1841170382388,82.5366305507214,83.2214575812274,83.7051323869357,83.5995164616369,83.7515701724335,84.6094198736358,85.1021202381124,85.187859185029,85.293096464325,85.3577901834264,85.3374903954134,85.2895077915423,85.2969680188287,85.4015975847538,85.590996184005,85.7921822317583,86.4471807315833,85.825065571901,85.8654253068134
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,New Zealand,NZL,73.4438430311231,73.7434973170032,73.6715536912293,74.7386854179676,75.2960056099469,76.7624827141764,76.7858104107229,77.4131300365554,78.0194190622745,78.0104640891486,78.9459422842433,79.1356964606756,80.3956127387844,80.255033557047,81.0081703919922,81.1244342094814,81.7226640553666,82.5238715854988,83.2147784966979,83.3528296559235,83.753133420019,84.7411960627683,85.064466500565,85.2924161498204,85.1935423214334,85.5558643323144,85.6467330250542,86.2528355821302,87.2448438576958,86.4127337547877,87.4593307763523,88.1700164744646,88.0201141189651
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Nicaragua,NIC,38.4292105915546,38.4500780400132,38.3964945523449,38.8078306601926,39.5690651166669,39.5772353885374,39.5443221558147,39.5300037098868,40.5548523451744,41.5950306512964,42.6520457273373,43.723292469352,44.8093121197941,45.9115367932381,47.0273763365057,48.1567851506372,49.3010130587763,50.4569453322916,51.6279511436609,52.8096173302386,54.003437656664,55.210927025474,56.4274651522974,57.6551624479179,58.3112087275536,58.9033974126466,59.4495435061633,58.7577384407042,58.0038869641844,57.8332034294622,59.0519619019601,59.6508691851996,59.8653459591679
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Niger,NER,77.0502431118314,77.0748291711867,77.1418016545579,77.2341594090812,77.3440043102964,77.2843550848218,77.2546247994705,77.2323431750875,77.2031360409166,77.1696103167928,76.9893773016779,76.8554021575094,76.748523121936,76.6526459070167,76.5660011370857,76.3731434610892,76.2328500805421,76.1345097386383,76.0680537686882,76.0286046898387,75.9407157969361,74.9582581227437,74.050268389891,73.2382738326906,73.2795242141037,73.284082326284,73.3231005372218,73.3891074952438,73.4752779749231,73.4746521765092,73.7274220032841,73.695824978941,73.817625647653
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Nigeria,NGA,87.0897661089027,87.2827730962744,87.576976636237,87.9499557611412,88.3822017262331,88.5256130280152,88.7504883957177,89.0293573957452,89.3223400078524,89.6053397981833,89.5328896650462,89.498104720112,89.4851067845123,89.4777398606677,89.4747601824186,89.2282100373497,89.0527305492439,88.9292423293676,88.8374421223877,88.7712825002736,88.6028321181558,88.7665682517746,88.9366340700485,87.2905707780482,85.662556578742,84.0537437552363,82.4621743757423,80.8908310334253,79.3359958537849,79.3366679492112,79.1470934769636,78.9923882161686,79.2009953419212
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,North Macedonia,MKD,66.711491799924,66.1958389005536,65.6789031402034,65.1620353235525,64.6432184728917,64.1230051301994,61.9547486708555,62.1514792179756,62.3552625541092,64.75159632456,64.9271560406614,65.1072094225257,66.1739858436715,66.2867850340972,66.407824173099,63.799469869919,64.7778716726022,62.9770879526977,62.7176777118632,61.8770177941287,64.5786249553943,63.6894155381326,65.7729996579976,64.5288632915494,64.2805324015812,62.3864938728731,62.997230243385,62.9248976686243,67.5657685732871,66.9006975036711,65.4848355403674,65.825827700857,67.937666310808
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Norway,NOR,79.9490290910671,79.5948466577018,80.2364176323298,80.5461096560406,82.8195619422876,82.8442629922599,82.8202251859238,83.9305818711042,84.5243526467864,84.0001645368288,84.7489338285871,86.6242744136431,86.0817199459703,86.7983014861996,86.3200124750145,86.5837399296494,87.6271784378748,88.1422539333045,88.9506532649028,88.7234470666015,89.6302975653742,89.1651222054906,89.8741936425465,90.0836390315481,89.6666617954376,89.7937536829699,90.241605119158,89.8689605990373,89.9956935596442,90.0212219033955,87.7630531225117,89.2770023527374,89.9453949763378
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Oman,OMN,28.3555727454393,28.494789260229,28.6806761311408,29.0268649097058,29.4643315700272,29.862115265441,30.222667325651,30.6078705579444,30.9799554565702,31.1586762499013,31.3674300858352,31.7259583185597,32.1408535232951,32.2317272940014,32.437210753471,32.6024983154512,32.7157157929952,32.7880539253752,32.8448178427457,32.8421365205449,32.8057518947919,32.8266825491364,33.0436407812354,33.4836150635334,34.0408247328314,34.6088203167668,34.6796499501224,34.6656869948567,34.700162440213,34.658538015124,35.1966344365935,35.5378585913824,36.2212825615051
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Pakistan,PAK,16.7126503545584,16.713027913502,17.4058207617808,17.83478732318,15.396887732561,16.6662610727149,18.0225326941422,18.5156373448724,19.0271556381029,19.549929676512,19.589552238806,19.6299928565375,20.6500048671274,21.711741465145,22.7327450323317,23.8232033061183,24.3591364141976,25.1692901881567,26.6491906749466,28.0114613180516,28.4623675229028,28.6651269029056,28.8711478905417,29.518909184461,30.3779345994501,29.2913365961956,28.2339636866244,27.2058823529412,29.4547420839516,29.7077066017126,30.4084738841523,30.1232037924053,30.1888655721516
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Panama,PAN,49.6105827560565,50.0012741125806,50.4529425691251,51.7480681221397,52.350590730829,52.9906681227043,53.6439471515273,53.538939707889,54.1954962888414,55.3346662139902,56.479002476212,57.6300578034682,58.4166530077037,57.9069709315404,59.1955756661639,57.458947076123,58.6287753281509,58.3921295836232,59.6589567357288,58.8962689007975,57.9544725873677,60.0405012023794,61.8522267206478,62.7834066144141,64.5200392015268,64.815029273628,65.78937082253,66.8968881585704,69.7086332319772,67.5801892589406,67.6779337933256,64.5760743321719,65.9042107468315
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Papua New Guinea,PNG,97.5633185409676,96.9740280953937,96.3327063281754,96.205335644804,96.4230874691527,96.2319677654469,96.4798378259917,96.7579073765794,96.7849299559411,97.0225383914362,96.9635429067634,96.9182289935098,96.8924779422761,96.8856145792943,96.9002499798403,96.9363734194243,96.9976093376459,97.0865198562609,97.2025804451849,97.3450423772082,97.3856075758194,97.2958057395143,97.2356925091564,96.9223162968914,96.8267740935854,96.7639081554483,96.7400315012849,96.7780651836523,96.7161764095756,96.7181871492,97.5565936040244,96.5467983355071,96.5218295218295
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Paraguay,PRY,60.1157876454582,60.0245617693743,60.480331646537,61.0163410795297,61.8079239742419,61.7686870206046,62.1790126312867,61.9262708036552,61.4580432562889,60.8589970227019,60.5221767851526,60.3587098581031,61.6125136030423,66.2949237868829,65.6002545248869,61.4140052245723,64.6422718518607,63.3914888600731,65.5613549085116,64.3567599039325,66.9357514099303,72.408164252376,70.2883807063926,66.7116266522795,67.6605929014668,67.6358236836748,67.9617339312407,70.4255899119428,71.235030559529,68.6323759163562,71.1827112918956,71.6924946824673,72.2232336841083
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Peru,PER,58.3585895672839,58.0910476903737,59.4548303149397,60.816762487473,63.7797012678597,66.9190546452331,70.0308614077451,69.6962022110502,73.1431831146606,68.4587080948487,74.0392751152365,75.1879887394432,76.3141904041469,77.413960579867,78.4879750231719,79.6842390727618,81.136681823967,81.5084932459853,81.4557619102549,83.2361196133012,82.6235172709669,82.3572414913492,81.9789758607413,81.5837136002258,80.26381284221,81.4197345504775,81.8770188385637,82.5177053824363,82.5645495665285,76.5713847608582,81.8832258634396,83.6156121236634,82.8726641684062
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Philippines,PHL,62.6180037129202,62.6948731104709,62.7062228654124,62.6341643290796,62.5543865200538,62.4400744859282,62.3508874018039,62.4402356235307,62.4122940313693,62.3453932138369,62.3176897218031,62.2724984767001,62.1918862267505,60.8828722778105,62.346395232319,62.9288036626634,63.1879847543911,62.3260080564751,63.4378283479857,64.0167643250891,64.4619145141045,64.2994982632188,64.5573858309897,65.0181885770426,65.3795890872348,64.0171099621555,61.2651835676266,62.6245617909294,64.1524041253076,63.6197686771505,64.0535901315024,64.121346140557,64.59328179517
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Poland,POL,76.8602631994374,76.8489579582607,76.9030361249381,77.6240521484635,77.3065196822012,77.0825440603737,76.2674751558026,76.6620766481519,77.1879460994243,78.2349256068912,78.3314057078553,77.4919818360801,77.3775331739486,76.3447079236553,75.7606956742116,74.801736706346,74.5313478868488,74.2216647879721,74.4021090954742,75.0699409387628,74.9651799808103,75.2840514915594,75.1696754236114,75.3928626129576,75.3750940614586,75.0038199431593,74.727728411939,75.0670322973796,74.5301824489858,74.0059581712062,75.7734211359081,77.1959383226777,77.0872567482737
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Portugal,PRT,68.7095483212122,69.8299420868556,71.3482983763795,72.3752138877108,72.9205393762356,73.5092324672613,73.6479226361032,73.8812135023501,74.8425782815273,75.6032133122938,76.1173621991169,76.4126409814286,78.2979757548033,78.1152435076613,79.9916095246362,80.1668518972908,80.9339928265648,80.9932103064067,82.1893735786644,83.1272781373205,81.4252702199031,82.4987552994071,83.1763639436447,83.4548217996836,83.8657324323902,83.4904188252918,83.8035592484653,84.5969908234088,85.1019869195756,85.0141166767122,86.2916412837859,86.6878021716731,86.868607519364
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Puerto Rico,PRI,50.5644585739311,52.6141475390927,55.0286751125944,55.3418768357318,55.6691434365598,55.4212346645784,56.2022500886496,56.1512105246145,61.0350382601692,59.3926336308608,60.9056616773171,62.4529316837009,63.4494791576693,62.0932503983961,63.6297437807996,65.7609072622598,65.7000887311446,66.3754817397688,66.4008222776329,66.4729557278885,67.5453485756355,66.8892837448686,66.2349317722887,65.5863600252592,64.9368350387534,64.1622232994022,63.0382799156033,61.9026052025284,60.9798148076402,60.9058472576966,61.0102666198228,60.5319068214584,60.9741694605303
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Qatar,QAT,50.0089166762827,49.6995230190582,49.9554063270552,49.9507492402808,50.0292782901479,49.9305881738949,48.3563696570225,47.8906701708279,47.9912406300008,47.8784174026686,48.4927004992732,48.7329250068405,49.3156723623998,48.916181178817,49.8464999894863,51.0440442979119,52.3151574095609,51.7698695885566,51.2734689608284,52.9678267949976,54.8133903282783,55.3744940329885,55.7848387231728,57.2857486633814,58.8644543019752,59.5868045380332,60.2760944875297,61.025222908631,61.6297872784368,62.2019474844992,63.8437503265652,66.2206662996167,66.4067435045098
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Romania,ROU,81.3587540279269,81.3502030782386,81.3487924255797,81.3537966624221,81.3706368955545,78.9630709159403,81.9555067289206,81.2533795493934,81.8172945539723,81.8217599100365,81.8461935335932,79.1728395061728,77.4954226908264,77.280007611919,76.1737718229801,76.3979318268862,75.8152304033455,74.5737618797459,74.2289522658226,71.9203236850296,73.4510878221259,72.6815782860015,72.1930333589498,71.9336466340917,70.1402867672107,69.8261524461041,71.0144031649873,70.26391429318,69.7063180561707,69.2911944601211,66.3749959639663,68.2261805063454,68.6122402707824
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Russian Federation,RUS,77.8853647904255,77.1992770956254,76.4928327645051,75.9046295126164,75.7315314805914,75.8564132076829,76.3104675021773,76.7428219050341,78.6776071536917,79.1163902368364,79.1814129807052,80.5470222459671,80.7681391075723,80.9098582789107,81.239852398524,81.581696461414,81.0973932929036,79.7790401343983,80.0592103390361,79.2620919198357,79.4124705317692,79.2088977854213,78.679088618996,78.3910984981525,77.9166316025695,77.8470136220747,77.7344133874296,78.1000745565293,78.2322125103209,78.5414367807856,78.4702308281991,79.0799390235215,78.8593277043174
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Rwanda,RWA,70.2111442440127,71.5931605373864,73.7150229596437,76.3758827959587,78.8419418940284,78.6652569988559,78.1234240594787,77.1382916494272,76.1205618691325,75.5102040816327,75.8706117507953,76.3730511304151,77.0644816530103,77.7954881603699,78.391538672716,78.7939465169257,79.0652328914628,79.2332361516035,79.4018429545687,79.64570675646,79.8321916301175,80.1368351357316,80.5101016068053,80.866420642331,81.1611867530769,81.6011823013077,81.9133325347388,80.5483650212741,78.9480897199677,81.7994049166595,81.7000482437711,82.7008303964425,82.9035123375939
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Samoa,WSM,62.6066434078982,62.6506729938339,62.5317198386505,62.6697296031839,62.4510163645703,62.2378343348651,62.2345908060194,62.182075388288,62.1313119395941,61.9695377373851,61.8381173114637,61.774164731106,61.7193678838434,61.6769870471746,61.647982734848,61.6401997390796,61.6202958303866,61.620523623232,61.6389708857156,61.6406554234191,61.625620938574,61.6508192799904,61.6614658763456,61.667661097852,61.640662362506,61.6193006951013,61.6193006951013,61.6212005452938,61.6194963834449,61.6203689679198,62.1917350856692,61.5712264502197,61.5014408365765
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Sao Tome and Principe,STP,47.8763064606852,48.1166001679967,48.4084828195226,48.7703723333775,49.2105824621293,49.5551148393321,49.9804521617213,50.445780353096,50.8792769176156,51.2336361390894,51.4628739794303,51.6383369464658,51.7081604426003,51.6851600763718,51.5877075355627,51.7585083523948,51.9015659955257,52.0187675772005,52.0997155763761,52.1649311856174,52.1639582286257,52.1199687377882,52.0840019535338,52.1132660327567,52.2288895416334,52.4352607805179,52.7118357691983,53.0550762354672,53.4424178667387,53.3990331511526,54.0332503505308,53.4410022584906,53.6019536019536
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Saudi Arabia,SAU,18.1752891989638,18.0881489236741,18.6767960448833,19.3371479920183,20.0476973240993,20.7892322648666,21.5415568197586,22.2966533998543,22.9931475045378,21.8227662776038,21.517692504408,21.5587287209953,22.2717207929144,23.0003666649206,23.8944337054716,24.9691025794363,24.5040328474428,24.2543118924454,23.8948657861099,25.2727009565915,26.5646298243564,26.7552399496049,26.0282897127178,26.2623607460258,27.7286430903564,29.0539188716051,25.5144659836742,28.0129713232021,30.5527225690903,36.8971803901001,43.4751434034417,42.9912038137661,43.1837235200641
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Senegal,SEN,46.1362830603418,46.2827998692978,46.462949251011,46.7121898258596,47.047261040489,47.1585931553475,47.3604674591981,47.6294970260438,47.9280767336057,48.233634393589,48.4385478932789,48.6644151059257,48.8987623907561,49.1228586133373,49.3226210658215,49.418553171394,50.3239740820734,51.2779845055817,52.2795315287365,53.3338595106551,54.4401234171113,55.6041114275426,56.8293252393182,58.1178270849273,59.4723971070295,62.6641590715468,62.3870054027591,59.4910558429288,58.0815325528666,58.081398065511,59.1188238578208,58.570429648046,58.8339305553382
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Serbia,SRB,70.9123928519541,70.8885845015009,70.8843537414966,70.8636698599853,70.8502385304739,70.8655981751606,70.9177953519377,70.9768845139958,71.0008943323582,71.0363991694149,71.04259572505,71.0248115529277,70.9554933084345,70.8936023344106,70.7547169811321,70.6394842307022,72.109017217444,72.262230349716,71.9334927989562,71.0813762971054,70.3063575979395,70.2437304864538,70.8340206525684,71.5170786074871,71.2919526607739,72.7313574145097,73.4813753581662,73.1783652863187,73.8337894372621,73.6286552024725,74.5436893203883,75.4862266456619,75.0497296182239
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Sierra Leone,SLE,99.9984533052866,99.6975588680061,99.5422600332902,99.514622946778,99.534582665516,99.364361129067,99.4471139037762,99.6590821442345,99.8300869645809,99.8115771915735,99.827000308928,99.9304353203067,100.077381412985,99.4118356759365,99.2730160669558,99.1258606018411,98.9746644926627,98.8144616607072,98.6496285672849,98.4782857423056,98.3001094563667,98.116415297603,97.9251764625455,97.7277855890573,96.09218262068,94.4329499228503,92.7512733296911,91.0501700680272,91.7949814656401,91.7953146928641,91.986301369863,91.40644427866,91.476213307762
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Singapore,SGP,58.2687140115163,59.0377726502046,60.2593197001377,61.3105000190701,62.4567890291619,63.4379659817525,64.298594035685,63.6948817171983,65.1269220614305,65.8173349279285,66.51138128243,65.7184601702452,67.1408468722016,68.1898338246084,69.4356120826709,70.8655795392246,69.0633749045559,72.523920847226,71.7331368239166,73.5186855915727,74.8885966368314,75.4683454333147,76.1665497672639,77.3943295369418,78.6101994445847,79.1483467608712,78.4739619762192,79.075500770416,80.2824691612107,80.6217964442952,82.6602254428341,81.3023410430491,80.8930071398572
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Slovak Republic,SVK,81.7161625838237,80.364363972183,78.9690839804017,74.2840199028003,74.7752458135448,76.0958495290504,75.7751966370307,76.1617810760668,77.0113746189874,78.0201491871972,77.7970537210738,77.4728357151293,77.8274685183006,77.090882417663,75.0955106342492,74.2975182396203,74.6451650978194,74.7217014295758,73.869442649909,74.9262797829677,73.6993667631459,74.1409826953176,74.8928927753976,76.3236029044301,76.5302666647034,77.1835038832528,77.7974608798347,77.1451743714518,77.3785043272431,77.9230134313799,83.040344952358,83.5059061560891,83.5569872042277
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Slovenia,SVN,79.3359133126935,79.2281656182866,79.2860679581605,79.3966733324032,79.4883735369905,79.5627583206439,80.8893692580869,80.5733685401735,79.3978766742794,80.5831022543905,79.5973298880276,79.7531864501854,78.8433370607784,79.6745499256201,80.1572393734662,81.122682013337,80.3773925876843,81.5843151581575,81.9026974216496,81.6063088584335,82.1438097180602,82.8731822578855,81.7640255398704,82.4915931229377,82.503456715564,84.7894856993771,85.1691157841398,84.0296453811996,84.5617434952505,85.2707338184849,85.9846376488923,85.2200713915054,85.2306182531894
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Solomon Islands,SLB,96.6268505062678,96.4406900315592,96.3614369240622,96.2296873515157,96.0718240596311,96.0149232450929,95.9997157879778,95.9671414219018,95.9558216836795,96.1619225384974,96.296124552231,96.3437879050425,96.2488870387715,96.1568736398574,96.0884925001448,96.0371258733966,96.0010200296736,95.9584121421692,95.9747114436518,95.9314227226203,95.9227442798364,95.9770248858235,95.9917875974056,96.0439201790377,96.0848040072223,96.0706994108382,96.0553212863134,96.0430057263059,96.0411875269972,96.023845147913,96.6434706584279,95.8019037878172,95.9388155071842
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Somalia,SOM,47.5755446240337,47.247896864416,46.9969512195122,46.6896611566662,46.189490926333,45.5727051177904,44.970840844025,44.3824952661477,43.8804722599519,43.5172284722078,43.0173482032218,42.746316569265,42.6328552052937,42.5892068448407,42.5783256291731,42.3600016386055,42.1606274766126,42.0316450534214,42.0375280440547,42.1975954854012,42.2528293391728,42.4892174984596,42.8394475525919,43.2144636333444,43.559254855331,43.8761184334598,44.1431966851061,44.3968337730871,44.6806256092909,44.6807600136939,44.9943251172452,44.6474365767331,44.7466948704389
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,South Africa,ZAF,64.8022337167709,65.3295388396611,65.9269370774831,66.6125951701944,67.3964044706875,68.1444708443394,68.9477842803766,69.8251360203557,70.7855940207794,71.8243907845337,72.6628063108426,73.5806132542038,74.5345251013764,75.4502588357438,76.2639632301606,76.8716146977016,77.348968601948,77.7083610261864,78.0149721554426,75.6044627355154,78.4814920003787,77.7337959312411,78.5203880432211,78.1092722023255,78.3991143775273,78.0516109329669,79.3039126478617,79.2081787805401,79.763966587478,79.4543793238481,79.4742066668801,80.0815183180159,81.499229847681
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,South Sudan,SSD,94.2443795422129,94.2266165066344,94.3582702320586,94.4195092758827,94.1562054692271,93.9936032959289,93.8674392158986,93.7185657887621,93.6198092562073,93.648820302154,93.5636343993086,93.676070998878,93.9329892018589,94.2259891609959,94.469701094354,94.6126798953336,94.7546531302876,94.9220404760929,95.1900294460042,95.6262971973664,95.7935885259666,96.0456263275496,96.3847090064174,96.7960814786035,97.2824270113662,97.6325162371674,97.9956018097012,98.395391316566,98.8256192637916,98.8271464358916,99.4221458691238,98.8368486352357,98.9364695290079
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Spain,ESP,49.8803255146003,52.1733847695999,53.4096123841282,55.7805517028818,57.2727698870295,57.9933193893797,59.0423131390155,59.3255781533171,60.0767133416516,61.8093669959751,60.2804382805915,63.4369592276632,64.9133069354452,66.593622825455,67.8720772719241,69.6682256007272,71.0269163253365,72.8839782231109,75.4146586642226,76.993166287016,78.5932997118156,80.0620037807183,80.8354221434248,81.1188379874485,81.3641918965331,81.9439899013512,81.8060672571921,81.7267274358853,82.5021360083542,82.5784760611645,84.0940348632656,83.8981834420504,83.7486871001623
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Sri Lanka,LKA,53.2070671011125,48.3367179823125,49.6531807152653,49.6285036625477,47.8415814954277,46.9246543626381,46.6451390910775,53.8858819693512,48.6003150582341,48.2166323753899,47.9695768954605,47.7246394182748,47.4789915966387,47.2339118004622,46.9880646542496,46.7443013548102,46.5007984755157,46.2575252633842,46.0150436643029,45.7723040437659,46.2282003457994,43.9449393148362,47.1108269276212,46.3212752912324,47.9231019346448,47.6740260617109,49.0536341804269,45.9076062887511,47.1677770712963,44.5130075029802,45.3520302198185,44.1455587234687,44.6385843859551
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,St. Lucia,LCA,61.5289702982891,62.4262244819745,63.3334616322184,64.2519360366977,65.18143700176,66.121653236288,67.0708784753949,68.0335605663346,69.0071491580319,69.9907444135925,70.9878756490445,72.3558813728757,73.7337115029567,75.1181715636246,76.5116592532686,77.9118693599232,79.3188207015495,80.7322691893513,82.1527768276164,83.577313924746,85.0092339921166,87.5388604553291,84.0467907693125,84.2838784891962,84.5199069423148,84.7533632286996,84.9865104954925,84.5240427949994,87.7021517859553,86.9472322959714,87.0524017467249,82.7500685298072,85.0958010599266
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,St. Vincent and the Grenadines,VCT,54.7959170987033,55.8403917747295,57.227160865853,57.4444780178275,59.0127207138789,59.6590836921592,60.6681378113958,61.754759037688,62.5708593097243,63.1414800113411,63.8458554248028,65.1997713929444,66.742358990421,67.7626408173959,68.5867521985461,69.9701878429717,70.6450632376069,71.035568729159,70.8147520808797,70.3573884979631,70.3654696059491,70.6784645137362,71.0512007850522,71.2647948622685,71.4099927012143,71.8306490192952,72.113504237119,72.5481838645657,72.6381283557829,72.3838770535825,73.3168445361501,72.7217068398706,73.1224351567791
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Sudan,SDN,31.9956120303501,33.2786411845007,34.685274022387,36.2087114095748,37.7907054856176,39.4418100528384,39.6609614282205,39.8702244951265,40.0495515446794,40.1879961008216,40.2909223273786,40.3625471114361,40.3993790572961,40.4165900182541,40.4105122898534,40.3833330968831,40.3456986348026,40.3151171043293,40.3004572175049,40.2074010938277,40.1424874150337,40.4863499493386,40.7137029243784,40.9803330029163,41.2041975379825,41.4108255845902,41.6660618640501,41.890435694315,42.014182741413,41.9390874882408,42.1796165489405,41.5949620558063,41.0884594407347
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Suriname,SUR,53.2973791276374,52.8659813290093,51.0616626185066,51.1821996743079,50.8175687305387,51.6288659793814,52.4649472600978,53.3301811422888,54.2222663161202,54.9845516697344,55.7506656430193,56.5187037277568,57.287867540264,58.0602231913802,58.8332722842446,59.6070179879448,60.3832007796045,61.1569215392304,61.9324001365654,62.7078128373585,63.4832321746061,64.2560063376956,65.026883756153,65.7977169362369,66.5648306226975,67.3304340055405,67.5409054331952,68.5208143512226,68.633076325384,68.3418678757709,69.2454602379461,69.3959037955656,69.6925740489448
